"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"229297_at","55668",0.18836955795066476,0.38469672416221873
"224151_s_at","50808",0.18833854290538515,0.5204739097435438
"225028_at","550643",0.18832175198329537,0.8121205575130784
"236831_at","152137",0.18826659910747598,0.27956664081054033
"209175_at","11196",0.18819829550705314,0.2187573095450782
"227253_at","1356",0.18817886120380384,0.485012928431669
"232216_at","10730",0.18816943801790056,0.01224281391641845
"235199_at","54941",0.18816855933446916,0.41436456614294653
"235296_at","56648",0.18814693631522927,0.20468402429476193
"1558044_s_at","118460",0.18808835185024123,0.4333327225161388
"220553_s_at","55015",0.18805637418614274,0.3653901635488395
"225362_at","159090",0.18804710798288263,0.23287050561578504
"242191_at","100132406",0.18799900459591143,0.07204980483714511
"226357_at","10869",0.18793201912434115,0.35156098314516737
"200083_at","23326",0.18788905447045648,0.36200743926390333
"207765_s_at","80256",0.18780267648862525,0.33711363812164585
"231270_at","100507258 377677",0.18779092875340345,0.1979581805040099
"213878_at","79912",0.18778220914007288,0.23494218662134322
"218757_s_at","65109",0.18774035878156636,0.5211705138586078
"202763_at","836",0.18766841670486736,0.3319829405418021
"228594_at","133686",0.1875749145918596,0.14136029937683572
"201468_s_at","1728",0.18749005786439332,0.03111718037135227
"203273_s_at","11334",0.18741159425227433,0.5163370151967948
"226652_at","9960",0.1873161010791494,0.12142868147511686
"32836_at","10554",0.18724508175454022,0.37887856182831403
"225724_at","379025",0.18716340796504352,0.3665011350362732
"212678_at","4763",0.1871409641835506,0.5492804157646808
"201799_s_at","5007",0.1870836589752808,0.39272305857645506
"208930_s_at","3609",0.18694525287389555,0.0920189115824177
"227787_s_at","90390",0.18674402016286923,0.4364174314502123
"203312_x_at","382",0.18671283063190897,0.33807086136322034
"214461_at","3929",0.186630189869027,0.20258439994569769
"227943_at","",0.1866185547024333,0.40140807830231995
"218089_at","25980",0.1865729727442465,0.15041571631352574
"215744_at","2521",0.18653625792535095,0.6078948852291639
"206792_x_at","5143",0.18651724793819557,0.34756878031521377
"1556088_at","84268",0.1864359156884953,0.856979594240256
"227609_at","94240",0.18639817193846484,0.5366797139721251
"207594_s_at","8867",0.18636902481070924,0.6230942849363688
"220235_s_at","55791",0.1863422446840478,0.48058277759211376
"211992_at","65125",0.18610864791700774,0.3610925424286967
"212649_at","54505",0.1859201539232086,0.3881110187570344
"219787_s_at","1894",0.18577827975499447,0.17418488654329897
"235311_at","55033",0.18573609303786726,0.10641924189066237
"201300_s_at","5621",0.18573178663487147,0.32303161101840383
"223577_x_at","378938",0.18568085840363066,0.071234136287431
"218474_s_at","54442",0.1856376684598999,0.29776444711116556
"224186_s_at","63891",0.1855019669606274,0.482052326957106
"1555854_at","1646 100653286 1645",0.18545117838950304,0.12507503754466084
"232150_at","",0.1854247036926459,0.050082891110261867
"230083_at","54532",0.18533644123974075,0.6726460484128314
"209196_at","9277",0.1853155310999528,0.4641057929318998
"215245_x_at","2332",0.18531491957618884,0.2038971518528187
"32091_at","9673",0.18531377349678416,0.2562957640134042
"222410_s_at","58533",0.1852488239998418,0.2874349236506493
"213404_s_at","6009",0.18524840229017406,0.3558220440392406
"225933_at","339230",0.18515677751181123,0.23228326396222768
"231775_at","8797",0.18494579124981195,0.20662254720194803
"202071_at","6385",0.1848453458003627,0.23495426126735677
"1558942_at","91661",0.18483779426305863,0.6690761183622258
"1565867_a_at","9877",0.18481856427765309,0.281770511740002
"232873_at","7581",0.18481691245042325,0.7025625486500483
"213085_s_at","23286",0.18479197817638704,0.09088000822641984
"205171_at","5775",0.18471333507321794,0.4830565319155399
"226192_at","367",0.18469760841226804,0.1590189620586368
"202892_at","8697",0.18462110395257417,0.40913602696759654
"204593_s_at","54471",0.18461064345524297,0.2322020221904307
"214764_at","51018",0.18456150320423942,0.36744326701485813
"209297_at","6453",0.1845505299241641,0.24379864537131488
"210458_s_at","10010",0.18454262418310555,0.4911356245355113
"1554043_a_at","",0.18435007916782636,0.8336741404604815
"225659_at","339745",0.18433977415896408,0.44183776015253584
"235542_at","200424",0.18421067709085792,0.7217143851240194
"208199_s_at","7541",0.1841165472815261,0.33418217406564255
"221841_s_at","9314",0.1839722492109416,0.12173317376629471
"221873_at","7702",0.1839441211029166,0.17777153448526672
"219473_at","54834",0.1837235405347803,0.6456442925485852
"228189_at","9530",0.18364742372400852,0.19716624286726378
"201661_s_at","2181",0.1836356820675145,0.454164448474356
"213457_at","9258",0.1835786361006887,0.2520117331350105
"211960_s_at","7879",0.183568067222884,0.3210675269412783
"211764_s_at","7321",0.18348678877865657,0.4888073587294845
"38710_at","55611",0.1834598391981953,0.4045906699084175
"218399_s_at","55038",0.18335446759218102,0.5939861065575479
"223576_at","51250",0.18330443011703315,0.22775778781984088
"227535_at","56851",0.18326122133721134,0.2112087876013633
"212493_s_at","29072",0.1832586592817128,0.13892024037979553
"210649_s_at","8289",0.18316705784024434,0.550112300452259
"223682_s_at","84285",0.18312375995136387,0.3268784340975988
"203115_at","2235",0.1830716442781748,0.49206045015506084
"208118_x_at","81893 100271836 387254",0.18297843935406274,0.6541225531699661
"225997_at","92597",0.1829393845239702,0.5412368895541098
"225629_s_at","57659",0.18288792396075265,0.3188210659526224
"1567457_at","5879",0.1828779088469278,0.5403646446268261
"218392_x_at","94081",0.1828601695257658,0.40678234822243264
"226579_at","",0.18285881608429397,0.6219153621715305
"231121_at","84343",0.18282690598901546,0.6251033198588267
"218176_at","64110",0.1828250683076502,0.5662844821549242
"242134_at","",0.18278266291951345,0.593933648776221
"218458_at","64395",0.18273216864049338,0.5051860818618673
"212579_at","23347",0.18266412259597958,0.5865286067866455
"200722_s_at","4076",0.18263293739356973,0.40773580781769625
"203834_s_at","10618",0.18261948723685154,0.3369803159118716
"235771_at","",0.182510603889685,0.6451274872841499
"210449_x_at","1432",0.18240675362460262,0.3517410477713016
"203674_at","9931",0.18224762682473886,0.16451806093091667
"208880_s_at","24148",0.1822063374016378,0.3150759509586148
"228152_s_at","91351",0.18216701793700274,0.1576632070939656
"213861_s_at","25895",0.1821044589867438,0.21443690162362278
"215383_x_at","51324",0.18196228109464574,0.14604521575117071
"223931_s_at","55743",0.18193086295348013,0.53337816789168
"224720_at","57534",0.1819182104793675,0.28629796409003855
"206936_x_at","",0.18159710284967054,0.24392210369523967
"227035_x_at","441212",0.1815902090525509,0.6207226746860404
"1553088_a_at","10018",0.18157389246746827,0.6186095235336531
"222414_at","58508",0.18154468509495808,0.524477801018147
"210663_s_at","8942",0.18151057500529402,0.1223433855681824
"237158_s_at","10198",0.18131818505971273,0.49198618106804315
"200914_x_at","3895",0.18128222119225215,0.19547525848854094
"203189_s_at","100616403 4728",0.18124185961752845,0.5632555562510624
"225243_s_at","7871 100287789",0.18123224167704796,0.15124791064187168
"210314_x_at","8741",0.18120087874787497,0.6337708227751803
"218534_s_at","55109",0.18118525403838487,0.3145807897431125
"227682_at","",0.18117302959703677,0.39183273820598236
"225916_at","100506639 7690",0.18110700439828514,0.47251896309495234
"227045_at","80110",0.18108532492782164,0.7619225717709134
"223341_s_at","60592",0.18108148298437518,0.20876241050287656
"201874_at","9019",0.18081667802424936,0.18034721153262906
"214211_at","2495",0.18077255810650214,0.14568828159793573
"238536_at","",0.18065861638567443,0.7696442746807113
"223617_x_at","83858",0.18053819665281068,0.28664899545328026
"231886_at","100134822",0.18049614455093294,0.012360039879184222
"243553_x_at","643749",0.18044989995891583,0.8209521731463452
"233819_s_at","26046",0.18039252348344492,0.6108125445188708
"227684_at","9294",0.18036209839763845,0.7493950396504385
"223418_x_at","81573",0.18030776867573922,0.45488896146096347
"227167_s_at","283349",0.1801718177573498,0.15577696548146105
"222239_s_at","26512",0.18011357039934747,0.2953548680713812
"205895_s_at","9221",0.17986046094060495,0.1591640811104112
"238045_at","157378",0.1798334097788227,0.5728743077184606
"237365_at","100506409",0.17974045366528246,0.7789402137555804
"222518_at","10564",0.1796725451800513,0.37305309251193564
"1555993_at","776",0.17958811621725906,0.8111653775071382
"213463_s_at","317662",0.17956836429320022,0.535112839928676
"212714_at","113251",0.1795575909935319,0.06527241540690315
"212367_at","10116",0.17952621024167717,0.2983812519196775
"202348_s_at","1861",0.1795218427717663,0.4859315581006489
"212978_at","23507",0.17933510166056646,0.43497535407518817
"235202_x_at","121457",0.179290887304136,0.38199367082973446
"224935_at","1968",0.1792640532418207,0.27468774884352093
"225680_at","222229 100616367",0.1792393944158126,0.3995741624872935
"226965_at","201627",0.17909634656172777,0.11003924004717873
"1553338_at","163859",0.17904342358726408,0.5514015562476848
"217604_at","",0.17900183926751495,0.2165962760386638
"226459_at","118788",0.17889817772309,0.18288662403325
"1555735_a_at","8314",0.17888225320617032,0.3742089257320152
"218894_s_at","55110",0.17871460168052652,0.6236099600906758
"242352_at","25836",0.17862049539585523,0.5491840294401211
"201328_at","2114",0.17857456020846732,0.15085923398539158
"208694_at","5591",0.1784806066076606,0.6404351688358616
"218655_s_at","54883",0.17847322368977434,0.3750721386697315
"212164_at","653659 92703",0.17841071281816026,0.5710470356525326
"219625_s_at","10087",0.1783416254829105,0.28293891253560377
"204435_at","9818",0.17830915356742366,0.2817084753919838
"219581_at","80746",0.17829419923475415,0.7981040576252467
"1562738_a_at","100130855",0.17828531234836795,0.5766048788915411
"221987_s_at","55720",0.1780869250855506,0.18088622958527895
"201237_at","830",0.17808574791744738,0.4313918250376213
"216422_at","",0.17808457467170602,0.5927496247847364
"218612_s_at","10078",0.17806412566769134,0.4548230962891764
"228153_at","255488",0.17803628813897895,0.22396395803773858
"218880_at","2355",0.17794914327333902,0.1627818427157678
"201382_at","27101",0.17793567896964171,0.6649799753197017
"1557049_at","149478",0.17776451387768338,0.5467665815160259
"1555913_at","54856",0.17772519465110703,0.57110980194724
"227200_at","2117",0.17767731987607657,0.2563420266221743
"218456_at","65981",0.17766315763183044,0.32919901954703623
"241484_x_at","",0.17753693817372698,0.7907506722369597
"201685_s_at","9878",0.1775267228450194,0.5690135309481987
"41386_i_at","23135",0.17752531867104465,0.36126214180497646
"203932_at","3109",0.1774611251291673,0.6547594112540607
"201510_at","1999",0.17741911796808424,0.26084216360277757
"210092_at","4116",0.17736302519332112,0.3146529471866358
"217921_at","10905",0.1773235988068257,0.3709126782449627
"1553801_a_at","112487",0.17725819785222852,0.6990228992704361
"1566901_at","7050",0.177119579340426,0.4048583862812235
"228775_at","55831",0.17691087209051362,0.5246046661605585
"201645_at","3371",0.17687026584785126,0.03832113685599475
"242429_at","163081",0.17683905038010206,0.6805272140771622
"201875_s_at","9019",0.17674236026629817,0.2046356847791617
"203254_s_at","7094",0.17669494236049774,0.47769388116449996
"36129_at","9905",0.17668432074534993,0.6856388091601098
"232291_at","406953 406982 407975 406980 407048 406979",0.17665686535039035,0.699301674780163
"215203_at","2803",0.1766283184112033,0.4223842056260243
"204568_at","22863",0.17653955285744183,0.36457106246715143
"223440_at","80262",0.17642825272557197,0.2677578786420764
"213578_at","657",0.17637544807258015,0.4285689698268476
"229903_x_at","55599",0.1762012173225694,0.6582409403181484
"205682_x_at","55937",0.17615235256435038,0.3298360734887567
"228710_at","",0.17603446843991039,0.23875509220313876
"230175_s_at","131566",0.17580693574910256,0.24843278902222338
"206555_s_at","55623",0.1757504232453767,0.2414574625491701
"225158_at","85476",0.17574508401186711,0.4670443574463675
"1556194_a_at","",0.17559835257717965,0.4382014242015275
"224725_at","57534",0.1755688090473147,0.28105798610008453
"228050_at","84135",0.1755614689889127,0.4719091381804307
"228478_at","",0.17542722537298427,0.5706424710431961
"1556425_a_at","284219",0.17530633842079263,0.5325387220518532
"243552_at","54799",0.17512377571883359,0.1982845465468678
"221568_s_at","55327",0.17502623905407214,0.5856330933760001
"225702_at","84933",0.1750159207234179,0.33449982797343253
"232520_s_at","55968",0.1748970630846116,0.1374634831119521
"202146_at","3475",0.17483989239300934,0.3624262685647715
"202449_s_at","6256",0.17480060748071624,0.26425389901807883
"218566_s_at","26973",0.17477807620563632,0.500129927374183
"225892_at","3658",0.17467759523884815,0.4968355304445917
"1554309_at","8672",0.17457518050197468,0.030108988536210596
"222653_at","55163",0.17456108149795924,0.29988242949972094
"211090_s_at","8899",0.17453510120724586,0.36843497342610704
"206247_at","4277",0.17433967606017084,0.7687139654738162
"228069_at","113115",0.17429988260715923,0.30688813960322564
"212730_at","23336",0.17421159375234052,0.47599671758878037
"231809_x_at","10081",0.1742063877729505,0.09802234632033335
"214801_at","163590",0.17420396056926502,0.5022527053306036
"200892_s_at","6434",0.1741118189849936,0.41862997210245956
"243213_at","6774",0.17408638773254922,0.46511231285494103
"208485_x_at","8837",0.17398439502125587,0.5978601188247714
"226775_at","56943",0.1739218002330759,0.37056924473123953
"206020_at","9306",0.1738997741277658,0.5784837756043062
"1554029_a_at","9652",0.17387020948501725,0.42546430773017885
"210334_x_at","332",0.173735813231231,0.49206395720769813
"209741_x_at","49855",0.17366685682464217,0.6608002786771864
"212526_at","23111",0.1735180172384133,0.49158108109726695
"219793_at","64089",0.17346198433003668,0.662669177685064
"211089_s_at","4752",0.17344539599944406,0.5741649638011888
"221256_s_at","81932",0.17341191796851227,0.16727204289841718
"1554241_at","1690",0.1733751922968041,0.501217702335711
"224624_at","56262",0.17336320240434772,0.5887490740836661
"1552792_at","122809",0.17315672258389553,0.5827261325875723
"1554317_s_at","115708",0.17313529631370947,0.38073018316566803
"234660_s_at","22894",0.17299700093727308,0.22129490992239148
"1558254_s_at","6733",0.17294389752366096,0.34399499732755345
"220371_s_at","56996",0.17292595435088118,0.21537078048762096
"223438_s_at","5465",0.17291798334634617,0.38370442446942804
"214168_s_at","7082",0.1728841705193873,0.26604721676585963
"226191_at","2932",0.1728396225951248,0.23690181462313792
"239277_at","",0.1728370731073367,0.6853308995510037
"206544_x_at","6595",0.17271177523530964,0.5539474862883542
"214474_at","5565",0.17270612842641603,0.1621563741775438
